,Rating,Plays,Playing,Backlogs,Wishlist,Lists,Reviews,Release_Date,Genres,Release Year
30072,3.2,0,0,3,13,2,0,TBD,"[""'Adventure'"", ""'RPG'""]",2024
30073,3.2,0,0,0,1,0,0,"Apr 07, 2022","[""'Indie'"", ""'Racing'"", ""'Simulator'""]",2022
30074,3.2,3,0,2,0,0,1,"Mar 17, 2017",[],2017
30075,3.2,0,0,1,0,0,0,"Jul 27, 2016","[""'Indie'""]",2016
30076,3.0,33,0,10,5,30,9,"Dec 29, 1990","[""'Platform'"", ""'Shooter'""]",1990
30077,3.2,3,0,0,0,4,0,"Dec 31, 2004","[""'Fighting'""]",2004
30078,3.2,0,0,0,0,0,0,"Dec 11, 2008","[""'Simulator'""]",2008
30079,3.2,1,0,2,1,3,0,"Sep 28, 2003","[""'Shooter'""]",2003
30080,3.2,0,0,0,0,0,0,TBD,[],2024
30081,3.2,0,0,6,0,1,0,"Jul 25, 2019","[""'Indie'"", ""'Strategy'"", ""'Turn Based Strategy'""]",2019
30082,3.2,0,0,0,0,1,0,TBD,[],2024
30083,3.2,0,0,0,0,0,0,"Jan 31, 2019","[""'Adventure'"", ""'Indie'"", ""'Simulator'""]",2019
30084,3.2,0,0,0,3,2,0,"May 18, 2020","[""'Indie'""]",2020
30085,3.2,2,0,1,0,0,0,"Sep 25, 2020","[""'Adventure'"", ""'Indie'""]",2020
30086,3.2,1,0,1,1,2,1,TBD,"[""'Indie'""]",2024
30087,3.2,0,0,0,0,0,0,TBD,[],2024
30088,2.4,20,0,5,2,3,2,"Dec 31, 1999","[""'Racing'"", ""'Simulator'"", ""'Sport'""]",1999
30089,3.2,0,0,0,0,0,0,"Dec 31, 1983","[""'Arcade'""]",1983
30090,3.2,1,0,2,1,2,0,"Oct 14, 2000","[""'Adventure'""]",2000
30091,3.2,0,0,0,0,1,0,"Dec 15, 1995","[""'Sport'""]",1995
30092,3.2,0,0,0,0,1,0,"Dec 22, 2009","[""'Simulator'""]",2009
30093,3.2,0,0,0,0,0,0,"Apr 25, 2003",[],2003
30094,3.2,0,0,0,1,1,0,TBD,[],2024
30095,3.2,6,0,1,0,2,0,"Jun 11, 2013","[""'Fighting'""]",2013
30096,3.2,0,0,0,0,0,0,TBD,[],2024
30097,3.2,0,0,0,0,1,0,"Dec 31, 1994","[""'Adventure'"", ""'Puzzle'""]",1994
30098,3.2,0,0,0,0,3,0,"Dec 31, 1994","[""'Shooter'""]",1994
30099,3.2,0,0,1,0,0,0,"Apr 14, 2018","[""'Indie'""]",2018
30100,3.2,0,0,0,0,0,0,"Jan 31, 2019","[""'Indie'"", ""'RPG'"", ""'Simulator'"", ""'Strategy'""]",2019
30101,3.2,0,0,0,0,1,0,"Jan 20, 2019","[""'Adventure'"", ""'Arcade'""]",2019
30102,3.2,0,0,0,1,0,0,"Apr 11, 2019","[""'Adventure'"", ""'Card & Board Game'"", ""'Puzzle'""]",2019
30103,2.1,21,4,5,5,7,4,"May 09, 2022","[""'Indie'"", ""'Music'"", ""'Puzzle'""]",2022
30104,3.2,0,0,0,0,1,0,TBD,"[""'Shooter'""]",2024
30105,3.2,2,0,4,0,3,0,"Jun 30, 2022","[""'Adventure'"", ""'Indie'""]",2022
30106,3.2,3,0,0,0,1,0,"Oct 20, 2009","[""'Puzzle'""]",2009
30107,3.2,0,0,0,0,1,0,"Nov 01, 2007","[""'Adventure'"", ""'Puzzle'""]",2007
30108,3.2,0,0,0,0,1,0,"Dec 31, 2005",[],2005
30109,3.2,2,0,1,0,2,0,"Oct 06, 2008","[""'Puzzle'""]",2008
30110,3.2,0,0,1,1,0,0,"Dec 31, 2009","[""'Strategy'""]",2009
30111,3.2,0,0,0,0,0,0,"Mar 02, 2017","[""'Adventure'"", ""'Indie'""]",2017
30112,3.2,0,0,0,0,1,0,"Aug 30, 1996","[""'Sport'""]",1996
30113,3.2,2,0,0,0,3,0,"Oct 17, 2003","[""'Sport'""]",2003
30114,3.2,1,0,0,0,0,0,"Nov 11, 2014","[""'RPG'""]",2014
30115,3.2,0,0,0,0,1,0,TBD,"[""'Shooter'"", ""'Strategy'""]",2024
30116,3.2,0,0,0,0,0,0,"Dec 12, 2017","[""'Adventure'"", ""'Indie'"", ""'RPG'""]",2017
30117,3.2,0,0,0,0,0,0,TBD,[],2024
30118,3.2,0,0,0,0,0,0,TBD,[],2024
30119,3.6,10,4,1,1,1,0,"Jun 24, 2020","[""'Racing'"", ""'Simulator'"", ""'Sport'"", ""'Strategy'""]",2020
30120,3.4,31,4,9,18,6,2,"Sep 02, 2021","[""'Racing'"", ""'Simulator'"", ""'Sport'""]",2021
30121,3.2,0,0,0,0,1,0,"Oct 31, 2020","[""'Indie'""]",2020
30122,3.2,4,1,6,1,3,1,"Dec 10, 1986","[""'Adventure'""]",1986
30123,3.2,0,0,0,0,0,0,"Dec 31, 2016","[""'Fighting'"", ""'Shooter'""]",2016
30124,3.2,1,0,1,1,0,0,"Nov 02, 2021","[""'Adventure'""]",2021
30125,3.2,2,0,2,4,1,1,"Dec 09, 2022","[""'Adventure'"", ""'Indie'""]",2022
30126,3.2,3,0,0,0,2,0,"Jun 25, 2022","[""'Puzzle'""]",2022
30127,3.2,0,0,0,0,2,0,"Mar 30, 2023","[""'Puzzle'""]",2023
30128,3.2,0,0,0,0,0,0,"Jun 08, 2016","[""'Indie'"", ""'Strategy'""]",2016
30129,3.2,0,0,0,0,0,0,"Aug 26, 2001","[""'Adventure'""]",2001
30130,3.2,1,0,2,0,0,0,"May 10, 1987","[""'Adventure'""]",1987
30131,3.2,0,0,0,0,1,0,TBD,"[""'Platform'""]",2024
30132,3.2,0,0,0,0,2,0,TBD,[],2024
30133,3.2,2,0,2,0,1,0,"Dec 31, 1993","[""'Shooter'""]",1993
30134,3.2,0,0,0,0,0,0,"Dec 31, 1988","[""'Turn Based Strategy'""]",1988
30135,3.2,0,0,5,0,2,0,"Nov 02, 2017","[""'Adventure'"", ""'Indie'"", ""'Puzzle'""]",2017
30136,3.1,7,0,0,0,0,0,"Oct 30, 2019","[""'Indie'""]",2019
30137,3.2,0,0,0,0,0,0,TBD,[],2024
30138,3.2,0,0,0,0,0,0,TBD,[],2024
30139,3.2,0,0,0,0,0,0,"Jul 18, 2019","[""'Arcade'""]",2019
30140,3.2,0,0,0,0,0,0,"Jun 05, 2020","[""'Indie'"", ""'Simulator'""]",2020
30141,3.2,3,0,4,2,1,0,"Aug 13, 2017","[""'Adventure'"", ""'Point-and-Click'"", ""'Puzzle'"", ""'Visual Novel'""]",2017
30142,3.2,0,0,0,0,0,0,TBD,[],2024
30143,2.7,2,0,2,0,0,0,TBD,"[""'Platform'""]",2024
30144,3.2,1,0,0,0,0,0,"Jan 01, 2019","[""'Real Time Strategy'"", ""'Strategy'""]",2019
30145,4.3,21,0,25,24,10,2,"Dec 10, 2021","[""'Adventure'"", ""'Indie'"", ""'Point-and-Click'""]",2021
30146,3.2,2,0,0,0,0,1,"Nov 08, 2021","[""'Simulator'"", ""'Sport'""]",2021
30147,3.0,2,0,0,0,1,1,"Dec 31, 2000",[],2000
30148,3.2,0,0,0,0,0,0,"Dec 31, 1994","[""'Simulator'"", ""'Strategy'""]",1994
30149,3.2,0,0,0,0,0,0,TBD,[],2024
30150,3.2,3,0,0,0,4,0,"Aug 01, 1981","[""'Simulator'"", ""'Strategy'"", ""'Turn Based Strategy'""]",1981
30151,3.2,1,0,1,1,0,0,"Aug 23, 2016","[""'Adventure'"", ""'Indie'"", ""'RPG'""]",2016
30152,3.2,0,0,0,0,0,0,"Oct 12, 2016","[""'Indie'"", ""'Simulator'"", ""'Strategy'""]",2016
30153,3.2,1,0,0,0,0,0,"Jun 24, 2011","[""'Adventure'"", ""'Shooter'""]",2011
30154,3.2,2,0,1,1,1,0,"Aug 27, 1992","[""'Adventure'"", ""'RPG'""]",1992
30155,3.2,0,0,1,0,1,0,TBD,"[""'Adventure'""]",2024
30156,3.2,0,0,0,0,0,0,"Jul 26, 2018","[""'Adventure'"", ""'Indie'"", ""'RPG'""]",2018
30157,3.2,1,0,0,0,0,0,TBD,"[""'Arcade'"", ""'Shooter'""]",2024
30158,3.2,1,0,0,0,0,0,"Dec 21, 2018","[""'Indie'"", ""'Shooter'""]",2018
30159,3.2,3,0,3,6,6,0,TBD,"[""'Shooter'""]",2024
30160,3.2,0,0,4,3,0,0,"Jun 01, 2015","[""'Adventure'"", ""'Simulator'"", ""'Visual Novel'""]",2015
30161,3.2,3,1,0,0,1,0,"Nov 11, 2019","[""'Adventure'"", ""'Indie'"", ""'Simulator'""]",2019
30162,3.2,2,0,0,0,1,1,"Dec 31, 2002","[""'Shooter'""]",2002
30163,3.2,0,0,0,0,1,0,"May 29, 2021","[""'Arcade'"", ""'Shooter'""]",2021
30164,3.2,3,0,2,4,1,2,TBD,"[""'Adventure'"", ""'Indie'""]",2024
30165,3.2,0,0,2,1,2,0,"Aug 15, 2015","[""'Indie'"", ""'Music'"", ""'RPG'""]",2015
30166,3.2,3,0,1,1,0,0,"Apr 19, 2017","[""'Adventure'"", ""'Indie'"", ""'Platform'""]",2017
30167,3.2,0,0,0,0,0,0,"Oct 17, 2016","[""'Indie'""]",2016
30168,2.0,6,0,2,1,2,0,"Aug 23, 2016","[""'Adventure'"", ""'Indie'"", ""'RPG'"", ""'Strategy'""]",2016
30169,3.2,0,0,0,0,1,0,"Dec 31, 1995","[""'Quiz/Trivia'"", ""'Sport'""]",1995
30170,3.2,0,0,0,0,2,0,"Mar 13, 1992","[""'RPG'""]",1992
30171,3.2,0,0,4,1,0,0,"Jun 30, 2002","[""'Shooter'""]",2002
30172,3.2,0,0,0,0,0,0,TBD,[],2024
30173,3.2,0,0,0,0,0,0,TBD,[],2024
30174,3.2,0,0,0,0,0,0,TBD,[],2024
30175,3.9,6,0,9,6,12,0,"Aug 06, 2019","[""'Adventure'"", ""'Brawler'"", ""'Indie'"", ""'Platform'""]",2019
30176,3.2,0,0,0,0,0,0,TBD,[],2024
30177,3.2,0,0,0,0,0,0,"Dec 31, 2007","[""'Strategy'"", ""'Turn Based Strategy'""]",2007
30178,3.2,1,0,2,0,3,0,"May 03, 2020","[""'Indie'"", ""'Simulator'""]",2020
30179,3.2,0,0,0,0,0,0,TBD,[],2024
30180,3.2,1,0,0,0,0,0,"Apr 27, 2012","[""'Visual Novel'""]",2012
30181,3.2,0,0,0,0,1,0,"Apr 28, 2011","[""'Visual Novel'""]",2011
30182,3.2,0,0,0,0,0,0,"Jan 24, 2013","[""'Visual Novel'""]",2013
30183,3.2,7,0,3,1,4,0,"Mar 31, 1991","[""'Adventure'"", ""'Puzzle'""]",1991
30184,3.2,0,0,0,0,0,0,TBD,"[""'Strategy'""]",2024
30185,3.2,0,0,0,0,0,0,TBD,[],2024
30186,3.2,0,0,0,0,0,0,TBD,[],2024
30187,3.2,0,0,0,0,0,0,TBD,"[""'Sport'""]",2024
30188,3.2,0,0,0,0,1,0,"Nov 15, 2010",[],2010
30189,3.2,0,0,0,0,0,0,TBD,[],2024
30190,3.2,0,0,0,0,0,0,TBD,[],2024
30191,3.2,0,0,0,0,1,0,TBD,[],2024
30192,3.2,1,0,1,0,1,0,"Jul 12, 2019","[""'Arcade'"", ""'Racing'"", ""'Sport'""]",2019
30193,3.4,17,0,2,6,2,2,"May 12, 2011","[""'Adventure'"", ""'Indie'"", ""'Simulator'""]",2011
30194,3.2,2,0,0,0,0,0,"Jun 30, 2021","[""'Indie'"", ""'Strategy'""]",2021
30195,4.7,59,0,15,6,20,7,"Oct 08, 2021","[""'Platform'"", ""'Shooter'""]",2021
30196,3.0,12,0,7,2,4,1,"Jul 05, 2021","[""'Adventure'"", ""'Indie'""]",2021
30197,3.2,0,0,0,0,2,0,"Jul 31, 2022",[],2022
30198,3.2,0,0,0,2,0,0,TBD,"[""'Indie'""]",2024
30199,3.2,0,0,0,0,0,0,"Mar 24, 2017","[""'Simulator'"", ""'Strategy'""]",2017
30200,3.2,0,0,0,0,3,0,"Oct 09, 1997","[""'Sport'""]",1997
30201,3.2,0,0,1,0,1,0,"Feb 01, 1991","[""'Sport'""]",1991
30202,3.2,0,0,0,0,0,0,"Oct 31, 2011","[""'Music'""]",2011
30203,3.2,0,0,0,0,0,0,TBD,"[""'Indie'""]",2024
30204,1.0,3,0,3,1,4,0,"Aug 07, 1987","[""'Platform'""]",1987
30205,3.2,0,0,0,0,0,0,"Feb 01, 2018","[""'Indie'""]",2018
30206,2.0,4,0,0,1,0,0,TBD,[],2024
30207,3.2,0,0,0,0,0,0,TBD,[],2024
30208,3.2,0,0,1,0,0,0,"Jun 09, 2021","[""'Adventure'"", ""'Indie'""]",2021
30209,3.2,0,0,0,0,1,0,"Mar 27, 2003","[""'Puzzle'""]",2003
30210,3.2,0,0,0,0,0,0,TBD,[],2024
30211,3.2,0,0,0,0,0,0,TBD,[],2024
30212,3.2,0,0,0,0,0,0,TBD,"[""'RPG'""]",2024
30213,3.2,3,0,0,1,0,0,TBD,[],2024
30214,3.7,6,0,0,0,2,1,TBD,[],2024
30215,3.8,33,3,2,0,3,5,"Jun 29, 2016","[""'RPG'""]",2016
30216,2.4,18,0,8,2,5,2,"Sep 04, 2021","[""'Adventure'"", ""'Indie'""]",2021
30217,3.2,1,0,1,1,1,0,"Dec 31, 2003","[""'Racing'""]",2003
30218,3.2,0,0,1,3,3,0,"Oct 15, 1997",[],1997
30219,3.2,0,0,0,0,0,0,"Jun 05, 2017","[""'Adventure'"", ""'Indie'""]",2017
30220,3.2,3,0,2,0,0,0,"Dec 19, 2012","[""'Shooter'""]",2012
30221,3.2,0,0,0,0,0,0,TBD,"[""'Platform'""]",2024
30222,3.5,5,0,12,3,8,0,"Mar 06, 2007","[""'Adventure'""]",2007
30223,3.2,2,0,0,0,0,1,"May 09, 2013","[""'Adventure'"", ""'Point-and-Click'"", ""'Puzzle'""]",2013
30224,3.2,0,0,0,0,0,0,TBD,[],2024
30225,3.2,0,0,0,0,0,0,TBD,[],2024
30226,3.2,0,0,0,0,0,0,TBD,[],2024
30227,3.2,0,0,0,0,0,0,"Jul 18, 2018","[""'Indie'""]",2018
30228,3.2,0,0,0,0,0,0,TBD,"[""'Indie'""]",2024
30229,3.2,2,0,0,0,0,0,"Jan 11, 2019","[""'Racing'"", ""'Simulator'""]",2019
30230,3.2,0,0,0,0,0,0,"Jun 17, 2019","[""'Indie'"", ""'RPG'"", ""'Simulator'""]",2019
30231,3.2,0,0,0,0,0,0,TBD,[],2024
30232,3.2,0,0,0,2,0,0,TBD,[],2024
30233,3.2,0,0,0,0,0,0,TBD,"[""'Indie'"", ""'Racing'"", ""'Simulator'"", ""'Sport'""]",2024
30234,3.2,0,0,0,0,0,0,"Mar 28, 2019",[],2019
30235,3.2,2,0,0,0,1,0,TBD,"[""'Brawler'""]",2024
30236,2.4,5,0,1,2,4,0,"Feb 26, 2022","[""'Visual Novel'""]",2022
30237,3.2,0,0,0,0,1,0,"Oct 24, 2002","[""'Card & Board Game'""]",2002
30238,3.2,1,0,0,0,0,0,"Jul 01, 2015","[""'Adventure'"", ""'Indie'"", ""'RPG'""]",2015
30239,3.2,2,0,0,0,1,0,"Dec 02, 2005","[""'Turn Based Strategy'""]",2005
30240,3.2,3,0,0,0,0,0,"Jan 12, 2012","[""'Racing'""]",2012
30241,3.3,5,0,2,2,3,1,"Aug 12, 2016","[""'Adventure'"", ""'Brawler'"", ""'Indie'"", ""'RPG'""]",2016
30242,1.8,14,0,13,6,10,3,"Dec 31, 1990",[],1990
30243,3.2,3,0,0,0,1,0,"Mar 01, 2010",[],2010
30244,3.2,0,0,0,0,0,0,TBD,[],2024
30245,3.2,3,0,1,0,1,2,"Nov 07, 2007","[""'Sport'""]",2007
30246,3.2,0,0,0,0,0,0,"Sep 23, 2017","[""'Indie'""]",2017
30247,3.2,0,0,0,0,0,0,TBD,"[""'Strategy'""]",2024
30248,3.2,0,0,0,0,0,0,"Jan 23, 2018","[""'Adventure'"", ""'Indie'"", ""'Strategy'""]",2018
30249,3.2,0,0,0,0,0,0,"Oct 24, 2017","[""'Adventure'"", ""'Puzzle'""]",2017
30250,3.2,0,0,0,0,0,0,TBD,[],2024
30251,3.2,0,0,0,0,0,0,"Jan 28, 2018","[""'Adventure'"", ""'Indie'""]",2018
30252,3.2,0,0,0,0,0,0,TBD,[],2024
30253,3.2,3,0,0,0,0,0,"Dec 31, 2009","[""'Platform'"", ""'Puzzle'""]",2009
30254,3.2,0,0,0,0,0,0,TBD,"[""'Indie'""]",2024
30255,3.2,0,0,0,0,0,0,TBD,"[""'RPG'"", ""'Simulator'""]",2024
30256,3.2,0,0,0,0,0,0,"May 28, 2019","[""'Adventure'"", ""'Indie'"", ""'RPG'""]",2019
30257,3.2,0,0,0,0,2,0,"Feb 01, 2019","[""'Fighting'""]",2019
30258,3.2,0,0,0,0,2,0,TBD,"[""'Adventure'"", ""'Indie'""]",2024
30259,3.9,4,0,2,4,5,2,"Jan 17, 2022","[""'Adventure'"", ""'Indie'""]",2022
30260,3.2,0,0,0,0,2,0,"Sep 30, 2006","[""'Shooter'""]",2006
30261,3.1,15,0,2,0,6,0,"May 13, 2013","[""'Arcade'"", ""'Puzzle'""]",2013
30262,2.7,17,0,0,4,6,8,"Mar 15, 2023","[""'Arcade'""]",2023
30263,2.0,35,0,8,2,1,1,"Nov 05, 2007",[],2007
30264,3.2,0,0,0,2,0,0,"Jun 05, 2017","[""'Adventure'""]",2017
30265,2.0,7,0,2,2,3,1,"Jan 04, 2016","[""'Adventure'"", ""'Visual Novel'""]",2016
30266,3.2,1,0,2,1,0,0,"May 05, 2017","[""'Adventure'"", ""'Indie'"", ""'RPG'""]",2017
30267,3.2,0,0,0,0,0,0,"Jul 18, 1997","[""'Simulator'"", ""'Strategy'""]",1997
30268,3.2,3,0,0,1,3,0,"Feb 01, 1994","[""'Fighting'""]",1994
30269,3.2,1,0,1,1,3,0,"Nov 21, 2002",[],2002
30270,3.2,1,0,0,0,0,0,"Dec 31, 1997","[""'Simulator'"", ""'Sport'""]",1997
30271,3.2,0,0,0,0,0,0,TBD,[],2024
30272,3.2,0,0,0,0,0,0,"Feb 14, 2018","[""'Indie'"", ""'RPG'""]",2018
30273,3.2,0,0,0,0,1,0,TBD,[],2024
30274,3.2,0,0,0,0,0,0,TBD,"[""'Indie'""]",2024
30275,3.2,3,0,0,2,0,0,TBD,"[""'Indie'"", ""'Strategy'""]",2024
30276,3.2,0,0,0,1,2,0,TBD,"[""'Adventure'"", ""'Indie'"", ""'Strategy'""]",2024
30277,3.2,0,0,0,0,0,0,TBD,"[""'Indie'"", ""'Simulator'"", ""'Strategy'""]",2024
30278,3.2,2,0,1,2,1,0,TBD,"[""'Adventure'"", ""'Indie'"", ""'Simulator'""]",2024
30279,3.2,3,0,0,0,0,0,"Jan 01, 2017",[],2017
30280,3.2,0,0,0,0,1,0,"Nov 06, 2003","[""'Card & Board Game'""]",2003
30281,3.2,1,0,3,10,2,0,"Sep 23, 2016","[""'Adventure'"", ""'Indie'"", ""'Puzzle'""]",2016
30282,3.4,8,0,4,0,1,0,"Oct 31, 1997","[""'Real Time Strategy'"", ""'Strategy'""]",1997
30283,2.4,58,1,17,4,15,6,"Jun 25, 2013","[""'Adventure'"", ""'Platform'""]",2013
30284,3.2,0,0,1,0,0,0,"Jul 09, 2014","[""'Adventure'""]",2014
30285,3.2,3,1,2,2,6,0,"Feb 01, 1992","[""'Platform'"", ""'Shooter'""]",1992
30286,3.2,0,0,3,0,2,0,"May 24, 1992","[""'Sport'""]",1992
30287,3.0,4,0,1,0,0,0,"Mar 23, 2016","[""'Simulator'"", ""'Strategy'""]",2016
30288,3.2,1,0,0,2,2,0,TBD,[],2024
30289,3.2,1,0,0,1,1,1,"Nov 09, 2018","[""'Arcade'"", ""'Fighting'""]",2018
30290,3.2,3,0,0,0,1,0,TBD,[],2024
30291,3.2,0,0,0,0,0,0,"Oct 23, 2017","[""'Indie'""]",2017
30292,3.2,2,0,0,0,0,0,"Dec 31, 1997","[""'Strategy'""]",1997
30293,3.2,0,0,1,1,0,0,"Jun 12, 2017","[""'Adventure'"", ""'Indie'""]",2017
30294,3.2,0,0,0,0,0,0,TBD,[],2024
30295,3.2,4,0,6,4,0,0,"Dec 22, 2016",[],2016
30296,3.2,0,0,0,1,0,0,"Feb 01, 2019","[""'Adventure'"", ""'Indie'""]",2019
30297,2.9,39,3,59,36,22,3,"Jan 28, 2021","[""'Adventure'"", ""'Indie'"", ""'Point-and-Click'"", ""'Puzzle'""]",2021
30298,3.2,0,0,0,0,0,0,"Aug 27, 2019","[""'Simulator'""]",2019
30299,3.2,0,0,0,0,0,0,TBD,[],2024
30300,3.2,0,0,0,0,0,0,"Jul 24, 2020","[""'Indie'""]",2020
30301,4.0,4,0,1,0,2,0,"Oct 05, 1998","[""'Card & Board Game'""]",1998
30302,3.2,0,0,15,0,8,0,"Mar 17, 2020","[""'Arcade'"", ""'Indie'"", ""'Shooter'""]",2020
30303,3.2,0,0,0,0,3,0,"Oct 27, 2020","[""'Simulator'""]",2020
30304,3.2,0,0,1,2,1,0,TBD,"[""'Brawler'"", ""'RPG'""]",2024
30305,3.2,2,0,1,0,4,0,"Jan 31, 2021",[],2021
30306,3.2,0,0,0,0,0,0,"Jun 18, 2015","[""'Real Time Strategy'"", ""'Strategy'"", ""'Tactical'""]",2015
30307,3.2,0,0,0,0,0,0,"Sep 05, 2014","[""'Adventure'"", ""'Shooter'"", ""'Strategy'""]",2014
30308,3.2,1,0,4,0,1,0,"Dec 31, 2010","[""'Adventure'"", ""'Puzzle'"", ""'Shooter'""]",2010
30309,3.2,3,0,1,0,1,0,"Dec 31, 1999","[""'Racing'""]",1999
30310,3.2,2,0,0,0,1,0,TBD,"[""'Real Time Strategy'"", ""'Strategy'""]",2024
30311,3.2,0,0,0,0,0,0,"Aug 11, 2014","[""'Indie'"", ""'Strategy'""]",2014
30312,3.2,6,0,1,0,0,0,"Oct 08, 2013","[""'Turn Based Strategy'""]",2013
30313,3.2,0,2,0,0,5,0,TBD,[],2024
30314,3.2,0,1,0,0,1,0,TBD,[],2024
30315,3.2,0,0,0,0,0,0,TBD,[],2024
30316,3.2,0,0,0,0,1,0,"Dec 01, 2000","[""'Simulator'"", ""'Strategy'""]",2000
30317,3.2,1,0,1,1,0,0,"Mar 01, 1995","[""'Card & Board Game'"", ""'Puzzle'""]",1995
30318,3.2,0,0,0,0,0,0,"Apr 06, 2018","[""'Adventure'"", ""'Indie'""]",2018
30319,3.2,0,0,0,0,0,0,"Dec 24, 2018","[""'RPG'"", ""'Strategy'""]",2018
30320,3.2,0,0,0,0,0,0,"Nov 14, 2019","[""'Indie'"", ""'Strategy'""]",2019
30321,2.5,5,0,26,1,13,0,"May 15, 2020",[],2020
30322,3.2,3,0,0,4,1,0,TBD,"[""'Card & Board Game'"", ""'Indie'"", ""'Strategy'""]",2024
30323,3.2,1,0,2,0,0,0,"Mar 16, 2021","[""'Adventure'"", ""'RPG'"", ""'Strategy'""]",2021
30324,2.5,6,0,0,1,1,1,"Dec 31, 2013","[""'Platform'"", ""'Shooter'""]",2013
30325,3.2,0,0,0,0,0,0,"Aug 02, 2017","[""'Indie'"", ""'Simulator'"", ""'Strategy'""]",2017
30326,3.2,0,0,0,0,1,0,TBD,[],2024
30327,3.2,0,0,1,0,1,0,TBD,[],2024
30328,3.2,1,0,0,0,1,0,TBD,"[""'Racing'""]",2024
30329,2.6,12,0,7,2,0,1,"Oct 10, 2019","[""'Adventure'"", ""'Indie'"", ""'RPG'"", ""'Shooter'""]",2019
30330,1.7,13,0,2,1,6,1,"Dec 31, 1993","[""'Fighting'""]",1993
30331,3.2,0,0,1,0,0,0,TBD,[],2024
30332,3.2,0,0,0,0,0,0,TBD,"[""'Adventure'""]",2024
30333,3.2,0,0,0,0,0,0,"Aug 28, 2018","[""'Adventure'"", ""'Indie'""]",2018
30334,3.2,0,0,0,0,0,0,TBD,[],2024
30335,3.2,1,0,0,0,0,0,"Jul 10, 2019","[""'Indie'""]",2019
30336,3.2,0,0,0,0,1,0,"Jul 26, 2019","[""'Adventure'"", ""'Indie'"", ""'Puzzle'"", ""'Strategy'""]",2019
30337,3.2,0,0,0,0,0,0,"Nov 20, 2019","[""'Adventure'"", ""'Strategy'""]",2019
30338,3.2,0,0,0,0,0,0,"Dec 07, 2019",[],2019
30339,3.2,0,0,0,0,2,0,"Mar 21, 2021","[""'Shooter'""]",2021
30340,3.2,4,0,0,0,3,0,"Nov 10, 2010","[""'Puzzle'""]",2010
30341,3.2,0,0,0,0,1,0,"Dec 31, 1989","[""'Platform'""]",1989
30342,3.2,0,0,1,0,1,0,TBD,[],2024
30343,3.2,0,0,0,0,0,0,"Aug 25, 2016","[""'Indie'"", ""'Simulator'"", ""'Strategy'""]",2016
30344,3.2,2,0,3,1,2,0,"Feb 01, 1987","[""'Adventure'""]",1987
30345,3.2,0,0,0,0,0,0,"Sep 18, 2017","[""'Indie'""]",2017
30346,3.2,0,0,0,0,0,0,TBD,[],2024
30347,3.2,0,0,0,0,0,0,TBD,[],2024
30348,3.2,0,0,0,0,0,0,"Dec 31, 1986","[""'Shooter'""]",1986
30349,3.2,0,0,0,0,0,0,TBD,[],2024
30350,3.2,3,0,1,0,1,0,"Jul 11, 2018","[""'Adventure'"", ""'Indie'""]",2018
30351,3.2,0,0,0,0,0,0,"Dec 31, 2013","[""'Arcade'""]",2013
30352,3.2,0,0,0,0,0,0,"Oct 25, 2019","[""'Indie'"", ""'RPG'""]",2019
30353,3.2,0,0,0,0,0,0,"Oct 09, 2020","[""'RPG'"", ""'Shooter'""]",2020
30354,2.9,11,0,1,1,8,0,"Mar 01, 1980","[""'Arcade'""]",1980
30355,3.2,0,0,0,0,0,0,TBD,[],2024
30356,3.2,5,0,0,0,1,0,"Dec 12, 2011","[""'Adventure'""]",2011
30357,3.2,0,0,0,0,2,0,"Oct 11, 2021",[],2021
30358,3.2,3,0,1,2,0,0,"Jan 23, 2019","[""'Adventure'"", ""'Point-and-Click'""]",2019
30359,1.9,13,0,1,0,1,1,"Nov 19, 2002","[""'Fighting'""]",2002
30360,3.2,5,0,0,0,0,0,"Dec 31, 2020","[""'Arcade'""]",2020
30361,3.2,5,0,4,0,6,0,"Mar 16, 2016","[""'Indie'"", ""'Simulator'""]",2016
30362,3.2,0,0,0,0,0,0,TBD,[],2024
30363,3.2,0,0,0,0,0,0,TBD,[],2024
30364,3.2,1,0,3,1,4,0,"Apr 20, 2019","[""'Adventure'"", ""'Indie'""]",2019
30365,3.2,0,0,0,0,0,0,TBD,"[""'Puzzle'""]",2024
30366,3.2,1,0,0,1,1,1,"Sep 18, 2007","[""'Puzzle'""]",2007
30367,3.2,2,0,0,1,0,0,"Sep 10, 2015","[""'Adventure'""]",2015
30368,3.2,1,0,0,0,0,0,"Jun 14, 2018","[""'Adventure'"", ""'Indie'"", ""'Simulator'""]",2018
30369,3.2,0,0,0,1,0,0,"Oct 01, 2018","[""'Adventure'"", ""'Indie'"", ""'Puzzle'"", ""'Shooter'""]",2018
30370,3.2,0,0,0,0,0,0,TBD,[],2024
30371,3.0,3,0,0,0,0,0,"Dec 31, 2010","[""'Simulator'"", ""'Strategy'""]",2010
30372,3.2,0,0,0,0,0,0,"Jan 04, 2020","[""'Adventure'""]",2020
30373,3.2,0,0,0,0,0,0,"Dec 31, 2019",[],2019
30374,3.2,0,0,0,0,1,0,"Jun 26, 1992","[""'Racing'""]",1992
30375,3.2,2,0,0,2,4,0,"Mar 03, 2020","[""'Adventure'"", ""'Indie'"", ""'Racing'""]",2020
30376,3.2,0,0,0,0,3,0,"Sep 27, 2022","[""'Platform'""]",2022
