"Rating","Plays","Playing","Backlogs","Wishlist","Lists","Reviews","Release_Date","Genres"
"3.2","0","0","2","0","2","0","Feb 01, 2016","['Visual Novel']"
"3.2","0","0","1","0","1","0","Dec 31, 1991","['Shooter']"
"3.2","1","0","0","0","0","0","TBD","[]"
"3.2","1","0","2","0","0","0","Apr 20, 2011","['Strategy']"
"3.2","2","0","0","0","0","0","Jan 29, 2020","['Card & Board Game']"
"3.2","1","0","0","0","0","0","TBD","[]"
"3.2","15","0","1","0","2","2","May 24, 2005","['Shooter']"
"3.2","0","0","0","1","0","0","TBD","[]"
"3.2","0","0","1","0","0","0","Oct 06, 2019","['Adventure', 'Indie']"
"3.2","0","0","0","1","0","0","Oct 11, 2019","['Adventure', 'Indie']"
"3.2","0","0","1","0","0","0","Sep 09, 2020","['Adventure', 'Indie', 'Puzzle']"
"3.2","0","0","0","2","0","0","TBD","[]"
"3.2","2","1","0","0","0","0","Nov 18, 2020","['Indie', 'Puzzle']"
"3.2","0","0","0","1","0","0","TBD","['Adventure', 'Indie']"
"3.2","1","0","0","0","0","0","Jun 15, 2022","['Indie', 'Strategy']"
"4.1","116","15","30","10","17","17","Mar 17, 2022","['Card & Board Game', 'Indie', 'Strategy']"
"3.2","0","0","0","1","0","0","Mar 29, 2007","['Simulator']"
"3.2","1","0","0","0","0","0","Oct 20, 2018","['Simulator', 'Visual Novel']"
"3.2","0","0","0","1","1","0","Dec 31, 2023","['Adventure', 'Indie', 'Platform']"
"3.2","1","0","1","0","1","0","Nov 17, 2022","['Indie']"
"3.7","36","0","17","2","4","0","Sep 01, 2006","['Real Time Strategy', 'Simulator', 'Strategy']"
"2.8","18","0","4","8","6","0","May 03, 2016","['Indie', 'Sport']"
"3.2","1","0","0","0","1","0","Dec 21, 2016","['Indie']"
"3.2","0","0","0","2","0","0","TBD","['Strategy']"
"3.2","3","0","2","0","0","0","Dec 18, 2017","['Indie', 'Strategy']"
"3.2","1","0","1","0","0","0","Feb 19, 2018","['Adventure', 'Simulator']"
"3.2","0","1","1","0","0","0","Dec 08, 2019","['Indie']"
"3.4","16","1","3","8","13","2","Dec 03, 1994","['Fighting', 'Sport']"
"3.2","1","0","0","0","0","0","Jul 02, 2020","['Indie', 'Strategy']"
"3.2","0","0","0","0","0","0","Sep 07, 2019","['Indie', 'Puzzle']"
"3.2","0","1","1","0","0","0","Jan 30, 2021","['Adventure', 'Indie', 'Sport']"
"3.2","2","0","0","0","0","0","Nov 01, 2022","['Indie', 'Platform']"
"3.2","2","0","4","9","1","0","Dec 31, 2023","['Real Time Strategy', 'Simulator', 'Strategy', 'Tactical']"
"3.2","2","0","0","0","0","0","Dec 23, 2021","['Adventure', 'Arcade', 'Platform', 'RPG']"
"3.2","0","0","2","0","0","0","TBD","['Adventure', 'Indie']"
"3.2","0","1","0","0","1","0","Jun 29, 2018","['Visual Novel']"
"3.2","1","0","0","0","0","0","TBD","['Shooter']"
"3.2","1","0","0","0","2","0","Jul 06, 2021","['Indie']"
"3.2","0","0","1","0","1","0","Mar 04, 2010","['Adventure', 'Arcade', 'Shooter']"
"3.2","1","0","0","0","0","0","TBD","[]"
"3.2","1","0","2","0","0","0","TBD","['Shooter']"
"3.2","0","0","0","2","0","0","Dec 22, 2022","['Adventure', 'Indie', 'RPG']"
"3.2","0","0","2","0","0","0","TBD","['Indie', 'Puzzle', 'Visual Novel']"
"3.2","0","0","0","1","0","0","Apr 27, 2023","['Adventure', 'Indie', 'Puzzle']"
"3.2","0","0","1","0","1","0","Dec 10, 2011","[]"
"3.2","0","0","2","0","0","0","Feb 22, 2017","['Adventure', 'Strategy']"
"3.2","0","0","1","0","2","0","May 01, 2014","['Indie', 'RPG', 'Shooter']"
"3.2","0","0","1","0","0","0","Feb 24, 1995","['Sport']"
"3.4","17","1","3","0","7","0","Nov 24, 2001","['Sport']"
"3.2","2","0","0","0","1","0","Jul 01, 2013","['Adventure', 'RPG']"
"3.2","2","0","0","0","0","0","Nov 02, 2017","['Adventure', 'Indie']"
"3.2","0","0","0","2","0","0","TBD","[]"
"3.2","0","0","1","0","0","0","Mar 02, 2018","['Indie', 'Simulator']"
"3.2","1","0","2","0","3","0","Dec 15, 2013","['Shooter']"
"3.2","1","0","2","0","0","0","Jun 08, 2021","['Adventure', 'Indie', 'RPG', 'Simulator']"
"3.2","0","0","0","1","0","0","Oct 08, 2021","['Adventure', 'Shooter']"
"3.2","0","0","1","0","1","0","Jun 16, 2016","['Indie', 'Pinball']"
"3.2","1","0","0","0","0","0","Nov 16, 2015","['Adventure', 'Indie']"
"3.2","0","0","1","0","2","0","May 01, 2018","['Shooter']"
"3.2","0","0","1","0","3","0","Jun 25, 2017","['Indie']"
"3.2","0","1","1","7","3","0","Mar 31, 2023","['Adventure', 'Indie', 'Shooter']"
"3.2","0","0","1","0","0","0","TBD","['Adventure', 'Indie']"
"3.2","1","0","0","0","0","0","Nov 29, 2018","['Indie']"
"2.0","17","3","5","0","3","0","Jul 20, 2021","['RPG']"
"3.2","5","0","1","1","0","0","TBD","['RPG', 'Shooter']"
"3.2","0","0","2","0","0","0","Jan 31, 2022","['Adventure', 'Indie']"
"3.2","0","0","0","15","7","0","TBD","['Adventure', 'Indie', 'Platform', 'Puzzle']"
"3.2","1","0","0","0","0","0","Jan 13, 2017","['RPG']"
"3.2","0","0","1","0","0","0","TBD","['Indie', 'Racing']"
"3.2","3","0","0","0","0","0","Aug 25, 2020","['Arcade', 'Real Time Strategy']"
"3.2","0","0","2","2","0","0","Dec 14, 2022","['Adventure', 'Indie', 'RPG']"
"3.2","0","0","0","1","0","0","Dec 31, 2023","['Adventure', 'Indie', 'RPG']"
"3.2","2","0","0","0","2","0","Apr 01, 2021","[]"
"2.6","12","0","1","1","3","0","Oct 29, 2008","['Visual Novel']"
"3.2","0","0","0","1","0","0","Sep 13, 2016","['Visual Novel']"
"3.2","2","0","0","2","3","0","Oct 04, 2021","['Adventure', 'Indie']"
"3.2","1","0","0","0","0","0","Dec 28, 2016","['Indie', 'Simulator']"
"3.2","0","0","0","2","0","0","TBD","[]"
"3.2","0","0","0","2","0","0","TBD","[]"
"3.2","1","0","0","0","0","0","Dec 31, 1989","[]"
"3.2","0","0","0","2","0","0","Jun 15, 2018","['Adventure', 'Indie']"
"3.2","0","0","0","2","0","0","TBD","[]"
"3.2","0","1","1","0","0","0","Dec 22, 2018","['Indie']"
"3.2","0","0","0","1","2","0","Dec 02, 2019","['Indie', 'RPG', 'Strategy']"
"3.2","1","0","0","3","2","0","Dec 31, 2023","['Simulator']"
"3.2","0","0","1","0","0","0","Jun 19, 2020","[]"
"3.2","2","0","0","0","1","0","Dec 01, 2021","['Simulator']"
"3.2","1","0","0","0","0","0","Apr 18, 2017","[]"
"3.2","0","0","1","0","0","0","Oct 31, 2021","['Puzzle']"
"3.2","2","0","0","0","0","0","May 18, 2022","['Adventure', 'Indie']"
"3.2","0","0","0","0","0","0","Dec 30, 2021","['RPG']"
"3.2","1","0","0","0","3","0","Dec 01, 2022","['Adventure', 'Indie', 'Puzzle', 'Strategy']"
"3.2","0","0","0","1","0","0","TBD","['Adventure', 'Indie']"
"3.2","0","0","1","0","0","0","TBD","[]"
"3.2","2","0","0","0","0","0","Jun 20, 2020","['Indie', 'Puzzle']"
"3.2","1","0","0","0","1","0","Jan 01, 2009","['Arcade', 'Platform', 'Shooter']"
"3.2","2","0","0","0","0","0","Sep 21, 2020","['Shooter', 'Tactical']"
"3.2","0","0","2","0","0","0","Mar 30, 2015","['Indie']"
"3.2","1","0","0","0","1","0","Jan 13, 2016","['Adventure', 'Indie', 'RPG']"
"3.2","5","0","2","0","3","0","May 01, 1993","['Puzzle', 'Strategy', 'Turn Based Strategy']"
"3.2","0","0","0","1","1","0","Sep 25, 2017","['Indie', 'Simulator', 'Strategy']"
"3.2","0","0","2","0","0","0","TBD","['Quiz/Trivia']"
"3.2","2","0","0","0","1","0","Dec 31, 2001","[]"
"3.2","3","0","0","1","0","1","TBD","[]"
"3.2","1","0","0","0","0","0","Jun 25, 2019","['Indie', 'Real Time Strategy', 'RPG', 'Simulator', 'Strategy']"
"3.1","11","1","5","1","4","0","Feb 14, 2020","['Adventure', 'Card & Board Game', 'Puzzle', 'Strategy']"
"3.2","3","0","0","0","0","0","Jan 31, 2020","['Indie', 'Strategy']"
"3.2","2","0","0","0","0","0","Feb 06, 2020","['Arcade']"
"3.2","1","0","0","0","1","0","Feb 04, 2016","['Music']"
"3.2","1","0","3","2","0","0","Jun 04, 2021","[]"
"3.2","1","0","0","0","0","0","TBD","['Indie', 'Shooter']"
"3.2","3","0","2","3","5","1","TBD","['RPG']"
"3.9","21","0","7","8","12","5","Feb 05, 2022","['Platform']"
"3.2","0","0","0","2","0","0","TBD","['Indie']"
"3.2","2","0","1","1","3","0","TBD","['Adventure', 'Indie', 'Simulator']"
"3.2","1","0","0","0","0","0","TBD","['Adventure', 'RPG']"
"3.2","0","0","0","2","0","0","Jul 21, 2022","['Indie', 'Strategy']"
"2.1","9","0","5","2","1","0","Jan 09, 2015","['Adventure', 'Arcade', 'Platform']"
"3.2","2","0","0","0","0","0","TBD","[]"
"3.2","1","0","1","0","0","0","Jan 29, 2015","['Adventure', 'Indie', 'Point-and-Click']"
"3.2","2","0","0","0","0","0","Sep 13, 2007","['Card & Board Game', 'Strategy', 'Turn Based Strategy']"
"3.2","0","0","2","0","0","0","Apr 21, 2020","['Adventure', 'Indie']"
"3.2","0","0","1","0","2","0","Sep 09, 2019","['Adventure', 'Indie', 'RPG']"
"3.2","0","0","2","0","0","0","TBD","[]"
"3.2","0","0","2","3","0","0","Jul 06, 2021","['Adventure', 'Card & Board Game', 'Indie', 'Music', 'Puzzle', 'Strategy']"
"3.2","4","0","1","1","1","0","Jul 22, 2014","['Adventure', 'Indie', 'Simulator']"
"3.2","0","1","1","0","0","0","Jul 13, 2021","['Indie', 'Simulator']"
"3.2","1","0","0","0","1","0","TBD","['Indie']"
"3.2","1","0","0","0","0","0","TBD","['Sport']"
"3.2","1","0","1","0","0","0","Oct 01, 2020","['Adventure', 'Indie']"
"3.2","0","0","2","0","0","0","Mar 31, 2022","['Adventure', 'Indie']"
"3.2","1","0","0","0","2","0","Dec 20, 2001","['Arcade']"
"3.2","1","0","0","0","1","0","TBD","['Indie']"
"3.2","2","0","1","1","3","0","Jun 23, 2014","['Shooter']"
"3.2","0","0","0","0","0","0","TBD","['Adventure', 'Indie']"
"3.2","1","0","1","0","0","0","Jan 23, 2020","['RPG']"
"3.2","1","0","0","0","1","0","Dec 31, 2006","['Sport']"
"3.2","1","0","0","0","2","0","TBD","[]"
"3.2","1","0","0","0","2","0","Feb 07, 2022","['Indie', 'Shooter']"
"3.2","1","0","0","0","2","0","Sep 01, 2015","['Indie', 'Racing']"
"3.2","1","0","0","1","1","0","Dec 17, 2009","['Simulator']"
"3.2","0","0","1","0","0","0","TBD","[]"
"3.2","3","0","0","0","0","0","TBD","[]"
"3.2","4","0","2","0","1","1","TBD","[]"
"3.2","0","0","1","0","0","0","TBD","['Adventure']"
"3.2","0","0","0","1","0","0","TBD","['Adventure', 'Indie']"
"3.2","0","0","0","1","0","0","Apr 08, 2019","['Adventure', 'Indie']"
"3.2","0","0","1","0","1","0","Jun 20, 2019","['Indie', 'Simulator']"
"3.2","0","0","0","2","2","0","TBD","['RPG', 'Tactical']"
"3.2","2","0","0","0","2","0","Jun 03, 1991","['Arcade', 'Pinball']"
"3.2","2","1","0","1","0","0","Jun 14, 2021","['Adventure', 'Indie']"
"3.1","72","5","7","3","14","3","Oct 11, 2021","['Sport']"
"3.2","0","0","1","0","0","0","Oct 31, 2022","['Shooter', 'Tactical']"
"3.2","1","0","0","0","0","0","TBD","['Adventure', 'Visual Novel']"
"3.2","0","0","0","0","0","0","TBD","[]"
"3.2","0","0","1","0","0","0","TBD","['Adventure']"
"3.3","5","0","0","1","6","0","Jul 12, 2020","['Indie', 'Platform', 'Puzzle']"
"3.2","0","0","0","1","0","0","TBD","['Adventure', 'Simulator']"
"3.2","0","0","0","0","1","0","TBD","['Puzzle']"
"2.6","4","0","1","0","1","2","Dec 27, 2022","['Adventure', 'Arcade', 'Indie', 'Platform']"
"3.2","0","0","2","0","0","0","TBD","['Sport']"
"3.2","0","0","1","0","0","0","TBD","['Simulator']"
"3.2","2","0","3","0","0","0","Oct 01, 1985","['Shooter']"
"3.2","0","0","1","0","2","0","Aug 27, 2002","['Adventure', 'Brawler']"
"1.7","4","0","4","1","5","1","Apr 18, 1994","['Brawler']"
"3.2","1","0","2","0","2","0","Mar 11, 1994","[]"
"3.2","0","0","1","0","2","0","TBD","['Pinball']"
"3.2","0","0","0","1","0","0","TBD","['Real Time Strategy', 'Strategy']"
"3.2","0","0","0","2","0","0","Dec 08, 2017","['Indie']"
"3.2","1","0","0","0","4","0","TBD","[]"
"3.2","1","0","0","0","0","0","TBD","[]"
"3.2","0","0","2","0","0","0","Nov 30, 2018","['Adventure', 'Indie']"
"3.2","0","0","0","1","0","0","TBD","[]"
"3.2","1","0","0","0","0","0","Jul 01, 2010","[]"
"3.2","1","0","3","7","6","0","Sep 30, 2023","['Adventure', 'Indie', 'Puzzle']"
"3.2","1","0","0","0","2","0","TBD","[]"
"3.0","74","0","26","15","36","7","Jun 12, 2020","[]"
"2.9","7","0","1","5","2","0","Apr 01, 2010","['Indie', 'Puzzle']"
"3.2","2","0","2","0","0","0","TBD","[]"
"3.2","2","0","0","0","0","0","TBD","['Adventure']"
"3.2","1","0","0","0","2","0","TBD","['Adventure']"
"3.2","0","0","0","2","0","0","Dec 20, 2021","['Simulator']"
"3.2","0","0","0","0","1","0","Feb 25, 2022","['Adventure', 'Simulator']"
"3.2","0","0","0","1","0","0","Apr 21, 2022","[]"
"3.2","1","0","0","0","0","0","Jan 10, 2023","['Indie']"
"2.0","21","1","1","0","2","1","Jul 06, 2016","['Sport']"
"3.2","0","0","2","0","0","0","Aug 22, 2012","['Platform', 'Puzzle']"
"3.2","0","0","1","2","4","0","Jan 01, 1991","['Adventure']"
"3.2","0","0","0","1","0","0","TBD","['Adventure', 'Indie', 'Simulator']"
"3.2","0","0","0","0","0","0","Apr 12, 2018","['Arcade', 'Puzzle']"
"3.2","0","0","2","0","0","0","Aug 10, 2018","['Indie']"
"3.2","1","0","0","0","1","0","Dec 31, 2013","['Adventure', 'Indie']"
"3.2","1","0","2","0","3","0","Apr 01, 2019","['Indie']"
"3.2","1","0","1","0","0","0","Sep 30, 2019","['Indie', 'RPG', 'Simulator']"
"3.2","0","0","0","2","0","0","Jun 08, 2020","['Adventure', 'Indie', 'Strategy']"
"3.2","0","0","0","2","0","0","Dec 10, 2020","['Indie', 'Simulator', 'Strategy']"
"3.2","3","0","0","1","1","0","TBD","['Indie']"
"3.2","5","0","1","1","0","0","Dec 12, 2019","['Strategy']"
"3.2","0","0","1","0","1","0","Feb 16, 2023","['RPG', 'Simulator', 'Strategy']"
"3.2","1","0","0","0","0","0","Sep 14, 2020","['Indie']"
"3.2","1","0","0","0","1","0","TBD","['Platform']"
"3.2","1","0","0","0","0","0","TBD","['Indie']"
"3.2","0","0","0","1","1","0","Sep 25, 2016","['Pinball']"
"1.8","32","1","0","0","1","3","Jun 28, 2017","['Puzzle']"
"3.2","0","0","5","3","3","0","Oct 25, 2007","['Adventure', 'Visual Novel']"
"3.2","0","0","2","0","0","0","Jan 01, 2009","['Adventure', 'Simulator', 'Sport', 'Strategy']"
"3.2","0","0","2","0","0","0","Jun 01, 2018","['Indie', 'Simulator']"
"3.2","1","0","0","0","0","0","Jun 05, 2019","['Adventure', 'Indie', 'Simulator', 'Strategy']"
"3.2","2","0","0","6","1","0","Dec 01, 2021","['Indie', 'Simulator', 'Strategy', 'Tactical']"
"3.2","0","0","2","1","0","0","TBD","['Adventure', 'Indie']"
"3.2","0","0","1","0","0","0","Jul 22, 2021","['Arcade', 'Indie', 'Platform', 'Strategy']"
"3.2","2","0","0","0","1","0","Feb 23, 2021","['Indie', 'Simulator']"
"3.2","0","0","0","1","0","0","Dec 16, 2021","['Arcade']"
"3.2","0","0","2","0","0","0","TBD","['Adventure', 'Indie']"
"3.2","2","0","0","0","0","0","Jul 16, 2014","['Strategy']"
"3.2","1","0","0","0","1","0","Dec 31, 2003","['Platform']"
"3.2","4","0","7","8","4","0","Mar 09, 2006","['RPG', 'Tactical']"
"3.2","2","0","1","1","0","0","TBD","['Sport']"
"3.0","32","2","0","0","1","0","TBD","['Sport']"
"3.2","0","0","1","0","4","0","Aug 29, 2002","['Adventure', 'Card & Board Game']"
"3.2","1","0","0","0","0","0","Apr 30, 2018","[]"
"3.2","0","0","0","2","0","0","TBD","[]"
"3.2","0","0","0","1","0","0","Mar 31, 2021","['Platform']"
"4.3","17","0","7","6","3","3","Jun 21, 2020","['Adventure', 'Indie']"
"3.2","0","0","2","0","0","0","Aug 01, 2021","['Indie', 'Real Time Strategy', 'Shooter', 'Strategy']"
"3.2","0","0","1","0","0","0","Jun 15, 2021","['Indie']"
"3.2","0","1","1","0","0","0","Sep 13, 2022","['Adventure', 'Indie', 'Strategy']"
"3.2","1","0","0","0","0","0","TBD","['Adventure', 'Indie']"
"3.2","2","0","4","11","3","0","Oct 27, 2022","['Adventure', 'Brawler', 'Fighting']"
"3.2","1","1","0","0","0","0","Aug 02, 2017","['Visual Novel']"
"3.2","0","0","2","0","0","0","TBD","[]"
"3.2","0","0","2","0","0","0","Feb 17, 2017","['Adventure', 'Indie']"
"3.2","0","0","1","0","0","0","Feb 08, 2017","['Indie', 'Simulator']"
"3.2","0","0","1","0","0","0","Oct 08, 2017","['Adventure', 'Indie']"
"3.2","0","0","1","0","0","0","Oct 16, 1997","['Sport']"
"3.2","0","0","0","0","0","0","TBD","[]"
"3.2","0","0","3","0","3","0","Mar 24, 2003","['Puzzle']"
"3.2","0","0","1","0","0","0","Feb 09, 2007","['Racing']"
"3.2","0","0","1","0","2","0","TBD","['Quiz/Trivia']"
"3.2","0","0","4","3","4","0","TBD","[]"
"3.2","0","0","1","0","0","0","TBD","['Strategy']"
"2.4","61","2","25","7","12","10","Nov 12, 2017","['Indie', 'Visual Novel']"
"3.2","1","0","0","0","0","0","May 09, 2018","['Adventure', 'Indie']"
"2.9","8","0","0","1","0","0","May 24, 2018","['Arcade', 'Indie', 'Racing', 'Simulator', 'Sport']"
"3.2","0","0","0","1","0","0","Mar 21, 2019","['Adventure', 'Indie']"
"3.4","7","0","2","1","0","1","May 01, 2019","['Adventure', 'Indie']"
"2.9","15","0","5","8","2","0","Jan 16, 2020","['Simulator', 'Strategy', 'Turn Based Strategy']"
"3.2","0","0","1","0","0","0","Aug 02, 2019","['Arcade', 'Puzzle']"
"3.2","0","0","0","0","0","0","TBD","[]"
"3.2","1","0","0","0","0","0","TBD","['Visual Novel']"
"3.2","1","0","7","2","5","0","Dec 31, 1994","[]"
"3.2","1","0","0","0","0","0","TBD","['Adventure']"
"3.2","2","0","0","0","0","0","Mar 09, 2017","['Indie', 'Shooter']"
"3.2","2","0","0","1","0","0","Nov 11, 2012","['Adventure', 'Strategy']"
"3.2","1","0","0","0","0","0","Sep 08, 2017","['Indie', 'Simulator', 'Sport']"
"3.2","1","0","0","0","0","0","Feb 16, 2014","['Puzzle']"
"3.2","1","0","0","0","0","0","Jan 18, 2013","[]"
"3.2","1","0","6","4","3","0","TBD","[]"
"3.2","0","0","3","7","0","0","Aug 30, 2007","[]"
"3.2","9","1","8","4","4","0","Oct 27, 1995","['RPG']"
"3.2","0","0","0","2","1","0","TBD","['Indie']"
"3.2","0","0","0","2","0","0","Oct 23, 2020","['Indie']"
"3.2","0","0","2","0","0","0","Feb 24, 2020","['Adventure', 'Indie', 'Racing']"
"1.5","12","1","0","3","0","5","Apr 01, 2021","['Adventure', 'Visual Novel']"
"3.2","0","0","2","0","1","0","Oct 26, 2021","['Adventure', 'Indie', 'RPG']"
"3.2","1","0","4","2","0","0","Dec 17, 2019","['RPG']"
"3.2","2","0","1","2","2","0","TBD","['Adventure', 'Puzzle']"
"3.2","2","0","0","0","0","0","Dec 22, 2016","['Indie', 'RPG']"
"3.2","0","0","0","1","0","0","Nov 18, 2021","['Adventure', 'Puzzle']"
"3.2","0","0","1","0","2","0","Dec 01, 2015","['Adventure', 'Indie']"
"3.2","1","0","3","0","0","0","Oct 08, 2022","[]"
"3.2","1","0","0","0","0","0","Jul 15, 2011","[]"
"3.2","1","0","0","1","0","0","Dec 01, 1991","['Puzzle']"
"3.2","0","0","1","0","0","0","Mar 13, 2019","['Indie', 'RPG']"
"3.2","0","0","0","0","0","0","Oct 03, 2017","['RPG']"
"3.5","12","0","0","1","1","0","Jan 16, 2004","['Arcade']"
"3.2","0","1","2","0","0","0","Apr 29, 2019","['Indie', 'RPG', 'Sport']"
"3.2","1","0","0","0","1","0","Jun 14, 2019","[]"
"3.2","0","0","1","0","0","0","TBD","['Adventure', 'Indie', 'Simulator', 'Strategy']"
"3.3","51","2","25","7","30","9","Mar 19, 2021","['Adventure', 'Indie', 'Puzzle', 'RPG', 'Simulator']"
"3.2","1","0","0","0","0","0","Jul 27, 2021","['Adventure']"
"3.2","1","0","0","1","0","0","Aug 30, 2021","['Adventure', 'Arcade', 'Indie', 'Platform', 'Shooter']"
"3.2","0","0","0","1","0","0","Aug 31, 2021","['Simulator']"
"3.2","0","0","0","1","2","0","Jun 22, 2020","['Adventure', 'Indie', 'Point-and-Click']"
"3.9","5","0","2","3","6","0","Jun 28, 2018","['Indie']"
"3.2","1","0","2","0","1","0","Sep 08, 2022","['Indie', 'Strategy']"
"3.2","0","0","0","2","0","0","Jun 09, 2022","['RPG', 'Strategy']"
"3.9","48","2","13","2","4","1","Apr 12, 2022","['RPG']"
"3.2","0","0","1","0","0","0","Jul 21, 2011","['Visual Novel']"
"3.2","0","0","1","0","2","0","Apr 25, 2020","['Adventure', 'Indie', 'RPG']"
"3.2","1","0","0","0","0","0","Jan 27, 2023","['Indie', 'Simulator', 'Strategy']"
"3.2","4","0","6","5","2","0","Feb 07, 2017","['Adventure', 'Indie']"
"3.2","2","0","0","0","3","1","Aug 12, 2020","['Card & Board Game', 'Fighting', 'Indie', 'Sport', 'Strategy']"
"3.2","0","0","2","0","1","0","Oct 09, 2008","['Simulator', 'Strategy', 'Tactical', 'Turn Based Strategy']"
"3.2","1","0","0","0","1","0","Jul 12, 2012","['Sport']"
"3.2","0","0","1","0","1","0","TBD","[]"
"3.2","2","0","1","0","0","0","TBD","[]"
"3.2","0","0","0","1","0","0","TBD","['Adventure']"
"2.5","5","0","5","2","2","1","Nov 25, 2014","['Arcade', 'Shooter']"
"3.2","0","0","1","0","0","0","May 29, 2018","['Adventure', 'Indie']"
"3.2","0","0","2","3","0","0","Sep 11, 2018","['Adventure', 'Point-and-Click', 'Puzzle']"
"3.2","1","0","1","0","1","0","Jul 07, 2018","['RPG']"
"3.2","2","0","2","0","2","0","Aug 04, 2011","['Visual Novel']"
"3.2","0","0","2","0","0","0","Apr 21, 2020","['Adventure', 'Indie']"
"3.2","0","0","2","1","1","0","May 14, 2021","[]"
"3.2","2","0","3","0","0","0","Oct 14, 2022","['Adventure', 'Indie', 'RPG', 'Shooter']"
"3.2","1","0","1","0","0","0","Oct 05, 2020","['Adventure']"
"3.2","2","0","0","0","0","0","TBD","[]"
"3.2","0","0","2","0","1","0","Dec 22, 2020","['Indie']"
"3.2","0","0","0","0","0","0","TBD","['Adventure', 'Indie', 'Visual Novel']"
"3.2","0","0","1","0","2","0","Oct 25, 2015","['Adventure']"
"3.2","0","0","1","0","2","0","TBD","['Adventure', 'Indie']"
"3.2","3","0","0","0","0","0","TBD","['Indie', 'Simulator', 'Sport']"
"3.2","1","0","0","0","1","0","Oct 27, 2022","['Indie', 'RPG']"
"3.2","6","0","5","0","2","0","Jul 02, 2015","['Adventure', 'RPG']"
"3.2","0","0","1","0","0","0","Dec 31, 1985","['Racing']"
"3.2","1","0","0","1","1","0","Jan 27, 2010","[]"
"3.2","1","0","0","0","0","0","Dec 31, 1983","['Arcade', 'Platform']"
"3.2","0","0","0","0","1","0","Apr 02, 2016","['Adventure', 'Puzzle']"
"3.2","0","0","1","1","0","0","Jan 24, 1992","['Puzzle']"
"3.2","0","0","0","2","0","0","Nov 24, 2017","[]"
"3.2","1","0","1","0","0","0","Oct 14, 2017","['Indie', 'Shooter']"
"3.2","2","0","1","0","4","1","Jun 01, 1986","['Shooter']"
"3.2","0","0","1","0","0","0","Apr 29, 2000","['Sport']"
"3.2","0","0","1","0","1","0","Feb 02, 2018","['Indie', 'Pinball']"
"3.2","0","0","0","1","0","0","Jan 17, 2023","['Adventure', 'Indie', 'Platform', 'Puzzle']"
"3.2","1","0","0","0","1","0","Oct 31, 2020","['Puzzle']"
"3.2","0","0","0","0","0","0","Jun 26, 2022","['Arcade']"
"3.2","2","0","1","0","3","0","Dec 31, 2010","['Quiz/Trivia']"
"2.7","9","1","8","3","2","0","Oct 13, 2016","['Indie', 'Strategy']"
